ORDER_ID,INVOICE_DATE,YEAR,MONTH,PRODUCT_NAME,PRICE_PER_UNIT,UNITS_SOLD,SALES_DOLLARS,OPERATING_MARGIN,SALES_METHOD,RETAILER,REGION,STATE,CITY
7321,2021-10-15,2021,10,Women's Athletic Footwear,52.0,44.0,2288.0,0.5,Online,West Gear,South,Louisiana,New Orleans
7327,2021-11-14,2021,11,Women's Athletic Footwear,51.0,84.0,4284.0,0.53,Online,West Gear,South,Louisiana,New Orleans
7333,2021-12-13,2021,12,Women's Athletic Footwear,53.0,98.0,5194.0,0.54,Online,West Gear,South,Louisiana,New Orleans
7339,2021-01-10,2021,1,Women's Athletic Footwear,27.0,38.0,1026.0,0.5,Online,West Gear,South,Louisiana,New Orleans
7345,2021-02-08,2021,2,Women's Athletic Footwear,29.0,30.0,870.0,0.53,Online,West Gear,South,Louisiana,New Orleans
7351,2021-03-06,2021,3,Women's Athletic Footwear,27.0,22.0,594.0,0.52,Online,West Gear,South,Louisiana,New Orleans
7357,2021-04-07,2021,4,Women's Athletic Footwear,27.0,27.0,729.0,0.51,Online,West Gear,South,Louisiana,New Orleans
7363,2021-05-06,2021,5,Women's Athletic Footwear,38.0,56.0,2128.0,0.5,Online,West Gear,South,Louisiana,New Orleans
7369,2021-06-08,2021,6,Women's Athletic Footwear,39.0,65.0,2535.0,0.54,Online,West Gear,South,Louisiana,New Orleans
7375,2021-07-06,2021,7,Women's Athletic Footwear,36.0,63.0,2268.0,0.54,Online,West Gear,South,Louisiana,New Orleans
7381,2021-08-07,2021,8,Women's Athletic Footwear,36.0,52.0,1872.0,0.51,Online,West Gear,South,Louisiana,New Orleans
7387,2021-09-06,2021,9,Women's Athletic Footwear,37.0,38.0,1406.0,0.53,Online,West Gear,South,Louisiana,New Orleans
7393,2021-10-08,2021,10,Women's Athletic Footwear,48.0,31.0,1488.0,0.52,Online,West Gear,South,Louisiana,New Orleans
7399,2021-11-07,2021,11,Women's Athletic Footwear,49.0,65.0,3185.0,0.55,Online,West Gear,South,Louisiana,New Orleans
7405,2021-12-06,2021,12,Women's Athletic Footwear,47.0,83.0,3901.0,0.51,Online,West Gear,South,Louisiana,New Orleans
7411,2021-01-07,2021,1,Women's Athletic Footwear,33.0,42.0,1386.0,0.44,Online,West Gear,South,Louisiana,New Orleans
7417,2021-02-05,2021,2,Women's Athletic Footwear,32.0,34.0,1088.0,0.44,Online,West Gear,South,Louisiana,New Orleans
7423,2021-03-03,2021,3,Women's Athletic Footwear,32.0,30.0,960.0,0.42,Online,West Gear,South,Louisiana,New Orleans
7429,2021-04-04,2021,4,Women's Athletic Footwear,32.0,38.0,1216.0,0.45,Online,West Gear,South,Louisiana,New Orleans
7435,2021-05-03,2021,5,Women's Athletic Footwear,44.0,63.0,2772.0,0.41,Online,West Gear,South,Louisiana,New Orleans
7441,2021-06-05,2021,6,Women's Athletic Footwear,42.0,80.0,3360.0,0.42,Online,West Gear,South,Louisiana,New Orleans
7447,2021-07-03,2021,7,Women's Athletic Footwear,42.0,80.0,3360.0,0.44,Online,West Gear,South,Louisiana,New Orleans
7453,2021-08-04,2021,8,Women's Athletic Footwear,41.0,68.0,2788.0,0.41,Online,West Gear,South,Louisiana,New Orleans
7459,2021-09-03,2021,9,Women's Athletic Footwear,41.0,46.0,1886.0,0.45,Online,West Gear,South,Louisiana,New Orleans
7465,2021-10-05,2021,10,Women's Athletic Footwear,50.0,38.0,1900.0,0.4,Online,West Gear,South,Louisiana,New Orleans
7471,2021-11-04,2021,11,Women's Athletic Footwear,50.0,80.0,4000.0,0.42,Online,West Gear,South,Louisiana,New Orleans
7477,2021-12-03,2021,12,Women's Athletic Footwear,53.0,87.0,4611.0,0.42,Online,West Gear,South,Texas,Houston
7483,2021-01-10,2021,1,Women's Athletic Footwear,29.0,20.0,580.0,0.53,Online,West Gear,South,Texas,Houston
7489,2021-02-08,2021,2,Women's Athletic Footwear,29.0,13.0,377.0,0.54,Online,West Gear,Southeast,Florida,Orlando
7495,2021-03-06,2021,3,Women's Athletic Footwear,29.0,8.0,232.0,0.5,Online,West Gear,Southeast,Florida,Orlando
7501,2021-04-07,2021,4,Women's Athletic Footwear,29.0,13.0,377.0,0.53,Online,West Gear,West,California,San Francisco
7507,2021-05-06,2021,5,Women's Athletic Footwear,39.0,44.0,1716.0,0.52,Online,West Gear,West,California,San Francisco
7513,2021-06-08,2021,6,Women's Athletic Footwear,39.0,60.0,2340.0,0.54,Online,West Gear,West,California,San Francisco
7519,2021-07-06,2021,7,Women's Athletic Footwear,37.0,58.0,2146.0,0.52,Online,West Gear,West,California,San Francisco
7525,2021-08-07,2021,8,Women's Athletic Footwear,37.0,39.0,1443.0,0.53,Online,West Gear,West,California,San Francisco
7531,2021-09-06,2021,9,Women's Athletic Footwear,39.0,27.0,1053.0,0.54,Online,West Gear,West,California,San Francisco
7537,2021-10-08,2021,10,Women's Athletic Footwear,47.0,23.0,1081.0,0.5,Online,West Gear,West,California,San Francisco
7543,2021-11-07,2021,11,Women's Athletic Footwear,48.0,58.0,2784.0,0.55,Online,West Gear,West,California,San Francisco
7549,2021-12-06,2021,12,Women's Athletic Footwear,48.0,65.0,3120.0,0.5,Online,West Gear,West,California,San Francisco
7555,2021-01-17,2021,1,Women's Athletic Footwear,34.0,26.0,884.0,0.38,Online,West Gear,West,California,San Francisco
7561,2021-02-15,2021,2,Women's Athletic Footwear,32.0,68.0,2176.0,0.38,Online,West Gear,West,California,San Francisco
7567,2021-03-13,2021,3,Women's Athletic Footwear,34.0,87.0,2958.0,0.36,Online,West Gear,West,California,San Francisco
7573,2021-04-14,2021,4,Women's Athletic Footwear,32.0,35.0,1120.0,0.39,Online,West Gear,West,California,San Francisco
7579,2021-05-13,2021,5,Women's Athletic Footwear,44.0,47.0,2068.0,0.39,Online,West Gear,West,California,San Francisco
7585,2021-06-15,2021,6,Women's Athletic Footwear,41.0,65.0,2665.0,0.35,Online,West Gear,West,California,San Francisco
7591,2021-07-13,2021,7,Women's Athletic Footwear,44.0,56.0,2464.0,0.36,Online,West Gear,West,California,San Francisco
7597,2021-08-14,2021,8,Women's Athletic Footwear,42.0,51.0,2142.0,0.36,Online,West Gear,West,California,San Francisco
7603,2021-09-13,2021,9,Women's Athletic Footwear,42.0,36.0,1512.0,0.4,Online,West Gear,West,California,San Francisco
7609,2021-10-15,2021,10,Women's Athletic Footwear,54.0,27.0,1458.0,0.38,Online,West Gear,West,California,San Francisco
7615,2021-11-14,2021,11,Women's Athletic Footwear,51.0,80.0,4080.0,0.39,Online,West Gear,West,California,San Francisco
7621,2021-12-13,2021,12,Women's Athletic Footwear,52.0,75.0,3900.0,0.38,Online,West Gear,West,California,San Francisco
7627,2021-01-14,2021,1,Women's Athletic Footwear,39.0,44.0,1716.0,0.49,Online,West Gear,West,California,San Francisco
7633,2021-02-12,2021,2,Women's Athletic Footwear,36.0,45.0,1620.0,0.46,Online,West Gear,West,California,San Francisco
7639,2021-03-10,2021,3,Women's Athletic Footwear,36.0,38.0,1368.0,0.49,Online,West Gear,West,California,San Francisco
7645,2021-04-11,2021,4,Women's Athletic Footwear,36.0,44.0,1584.0,0.5,Online,West Gear,West,California,San Francisco
7651,2021-05-10,2021,5,Women's Athletic Footwear,46.0,65.0,2990.0,0.47,Online,West Gear,West,California,San Francisco
7657,2021-06-12,2021,6,Women's Athletic Footwear,47.0,90.0,4230.0,0.45,Online,West Gear,West,California,San Francisco
7663,2021-07-10,2021,7,Women's Athletic Footwear,46.0,90.0,4140.0,0.49,Online,West Gear,West,California,San Francisco
7669,2021-08-11,2021,8,Women's Athletic Footwear,49.0,68.0,3332.0,0.47,Online,West Gear,West,California,San Francisco
7675,2021-09-10,2021,9,Women's Athletic Footwear,45.0,52.0,2340.0,0.49,Online,West Gear,West,California,San Francisco
7681,2021-10-12,2021,10,Women's Athletic Footwear,55.0,46.0,2530.0,0.48,Online,West Gear,West,California,San Francisco
7687,2021-11-11,2021,11,Women's Athletic Footwear,55.0,75.0,4125.0,0.5,Online,West Gear,West,California,San Francisco
7693,2021-12-10,2021,12,Women's Athletic Footwear,56.0,81.0,4536.0,0.45,Online,West Gear,West,California,San Francisco
7699,2021-01-21,2021,1,Women's Athletic Footwear,43.0,46.0,1978.0,0.4,Online,West Gear,West,California,San Francisco
7705,2021-02-19,2021,2,Women's Athletic Footwear,42.0,58.0,2436.0,0.43,Online,West Gear,West,Colorado,Denver
7711,2021-03-17,2021,3,Women's Athletic Footwear,44.0,38.0,1672.0,0.42,Online,West Gear,West,Colorado,Denver
7717,2021-04-18,2021,4,Women's Athletic Footwear,44.0,49.0,2156.0,0.41,Online,West Gear,West,Colorado,Denver
7723,2021-05-17,2021,5,Women's Athletic Footwear,52.0,80.0,4160.0,0.4,Online,West Gear,West,Colorado,Denver
7729,2021-06-19,2021,6,Women's Athletic Footwear,52.0,91.0,4732.0,0.42,Online,West Gear,West,Colorado,Denver
7735,2021-07-17,2021,7,Women's Athletic Footwear,53.0,85.0,4505.0,0.44,Online,West Gear,West,Colorado,Denver
7741,2021-08-18,2021,8,Women's Athletic Footwear,51.0,72.0,3672.0,0.42,Online,West Gear,West,Colorado,Denver
7747,2021-09-17,2021,9,Women's Athletic Footwear,53.0,56.0,2968.0,0.42,Online,West Gear,West,Colorado,Denver
7753,2021-10-19,2021,10,Women's Athletic Footwear,62.0,47.0,2914.0,0.43,Online,West Gear,West,Colorado,Denver
7759,2021-11-18,2021,11,Women's Athletic Footwear,64.0,85.0,5440.0,0.4,Online,West Gear,West,Colorado,Denver
7765,2021-12-17,2021,12,Women's Athletic Footwear,62.0,88.0,5456.0,0.44,Online,West Gear,West,Colorado,Denver
7771,2021-01-24,2021,1,Women's Athletic Footwear,49.0,39.0,1911.0,0.37,Online,West Gear,West,Colorado,Denver
7780,2020-01-04,2020,1,Women's Athletic Footwear,36.0,281.0,10116.0,0.37,Outlet,West Gear,West,Colorado,Denver
7786,2020-01-22,2020,1,Women's Athletic Footwear,32.0,248.0,7936.0,0.38,Outlet,West Gear,West,Colorado,Denver
7792,2020-01-28,2020,1,Women's Athletic Footwear,31.0,240.0,7440.0,0.4,Outlet,West Gear,West,Colorado,Denver
7798,2020-02-03,2020,2,Women's Athletic Footwear,31.0,289.0,8959.0,0.37,Outlet,West Gear,West,Colorado,Denver
7804,2020-02-09,2020,2,Women's Athletic Footwear,33.0,289.0,9537.0,0.4,Outlet,West Gear,West,Colorado,Denver
7810,2020-03-07,2020,3,Women's Athletic Footwear,38.0,297.0,11286.0,0.38,Outlet,West Gear,West,Colorado,Denver
7816,2020-03-13,2020,3,Women's Athletic Footwear,35.0,270.0,9450.0,0.37,Outlet,West Gear,West,Colorado,Denver
7822,2020-03-31,2020,3,Women's Athletic Footwear,40.0,324.0,12960.0,0.4,Outlet,West Gear,West,Colorado,Denver
7828,2020-04-22,2020,4,Women's Athletic Footwear,34.0,306.0,10404.0,0.39,Outlet,West Gear,West,Colorado,Denver
7836,2020-04-30,2020,4,Women's Athletic Footwear,41.0,270.0,11070.0,0.37,Outlet,West Gear,West,Colorado,Denver
7842,2020-05-06,2020,5,Women's Athletic Footwear,41.0,306.0,12546.0,0.4,Outlet,West Gear,West,Colorado,Denver
7848,2020-07-22,2020,7,Women's Athletic Footwear,27.0,210.0,5670.0,0.52,Outlet,West Gear,West,Nevada,Las Vegas
7854,2020-07-28,2020,7,Women's Athletic Footwear,26.0,213.0,5538.0,0.5,Outlet,West Gear,West,Nevada,Las Vegas
7860,2020-08-03,2020,8,Women's Athletic Footwear,30.0,204.0,6120.0,0.48,Outlet,West Gear,West,Nevada,Las Vegas
7866,2020-08-09,2020,8,Women's Athletic Footwear,28.0,213.0,5964.0,0.48,Outlet,West Gear,West,Nevada,Las Vegas
7872,2020-08-15,2020,8,Women's Athletic Footwear,31.0,245.0,7595.0,0.51,Outlet,West Gear,West,Nevada,Las Vegas
7878,2020-08-21,2020,8,Women's Athletic Footwear,26.0,263.0,6838.0,0.48,Outlet,West Gear,West,Nevada,Las Vegas
7884,2020-08-27,2020,8,Women's Athletic Footwear,28.0,224.0,6272.0,0.52,Outlet,West Gear,West,Nevada,Las Vegas
7890,2020-09-02,2020,9,Women's Athletic Footwear,30.0,215.0,6450.0,0.48,Outlet,West Gear,West,Nevada,Las Vegas
7896,2020-09-08,2020,9,Women's Athletic Footwear,37.0,200.0,7400.0,0.5,Outlet,West Gear,West,Nevada,Las Vegas
7902,2020-09-14,2020,9,Women's Athletic Footwear,36.0,204.0,7344.0,0.47,Outlet,West Gear,West,Nevada,Las Vegas
7908,2020-10-23,2020,10,Women's Athletic Footwear,36.0,230.0,8280.0,0.5,Outlet,West Gear,West,Nevada,Las Vegas
7914,2020-10-29,2020,10,Women's Athletic Footwear,36.0,210.0,7560.0,0.52,Outlet,West Gear,West,Nevada,Las Vegas
7920,2020-11-04,2020,11,Women's Athletic Footwear,35.0,219.0,7665.0,0.36,Outlet,West Gear,West,Nevada,Las Vegas
7926,2020-11-10,2020,11,Women's Athletic Footwear,39.0,190.0,7410.0,0.34,Outlet,West Gear,West,Nevada,Las Vegas
7932,2020-12-22,2020,12,Women's Athletic Footwear,48.0,204.0,9792.0,0.32,Outlet,West Gear,West,Nevada,Las Vegas
7938,2020-12-28,2020,12,Women's Athletic Footwear,48.0,188.0,9024.0,0.34,Outlet,West Gear,West,Nevada,Las Vegas
7944,2021-01-03,2021,1,Women's Athletic Footwear,42.0,228.0,9576.0,0.42,Outlet,West Gear,West,Nevada,Las Vegas
7950,2021-01-09,2021,1,Women's Athletic Footwear,41.0,224.0,9184.0,0.41,Outlet,West Gear,West,Nevada,Las Vegas
7956,2021-01-15,2021,1,Women's Athletic Footwear,46.0,247.0,11362.0,0.36,Outlet,West Gear,West,Nevada,Las Vegas
7962,2021-01-21,2021,1,Women's Athletic Footwear,52.0,255.0,13260.0,0.34,Outlet,West Gear,West,Nevada,Las Vegas
7968,2021-01-27,2021,1,Women's Athletic Footwear,39.0,247.0,9633.0,0.27,Outlet,West Gear,West,Nevada,Las Vegas
7974,2021-02-02,2021,2,Women's Athletic Footwear,42.0,223.0,9366.0,0.31,Outlet,West Gear,West,Nevada,Las Vegas
7980,2021-02-08,2021,2,Women's Athletic Footwear,37.0,210.0,7770.0,0.29,Outlet,West Gear,West,Nevada,Las Vegas
7986,2021-02-14,2021,2,Women's Athletic Footwear,40.0,271.0,10840.0,0.3,Outlet,West Gear,West,Nevada,Las Vegas
7992,2021-03-10,2021,3,Women's Athletic Footwear,33.0,182.0,6006.0,0.38,Outlet,West Gear,West,Nevada,Las Vegas
7998,2021-03-16,2021,3,Women's Athletic Footwear,34.0,179.0,6086.0,0.41,Outlet,West Gear,West,Nevada,Las Vegas
8004,2021-03-22,2021,3,Women's Athletic Footwear,36.0,176.0,6336.0,0.39,Outlet,West Gear,West,Nevada,Las Vegas
8010,2021-04-10,2021,4,Women's Athletic Footwear,31.0,173.0,5363.0,0.38,Outlet,West Gear,West,Nevada,Las Vegas
8016,2021-04-16,2021,4,Women's Athletic Footwear,33.0,193.0,6369.0,0.38,Outlet,West Gear,West,Nevada,Las Vegas
8022,2021-04-22,2021,4,Women's Athletic Footwear,32.0,194.0,6208.0,0.37,Outlet,West Gear,West,Nevada,Las Vegas
8028,2021-04-28,2021,4,Women's Athletic Footwear,29.0,228.0,6612.0,0.4,Outlet,West Gear,West,Nevada,Las Vegas
8034,2021-05-04,2021,5,Women's Athletic Footwear,36.0,223.0,8028.0,0.38,Outlet,West Gear,West,Nevada,Las Vegas
8040,2021-05-10,2021,5,Women's Athletic Footwear,39.0,195.0,7605.0,0.4,Outlet,West Gear,West,Nevada,Las Vegas
8046,2021-05-16,2021,5,Women's Athletic Footwear,33.0,213.0,7029.0,0.42,Outlet,West Gear,West,Nevada,Las Vegas
8052,2021-05-22,2021,5,Women's Athletic Footwear,33.0,221.0,7293.0,0.42,Outlet,West Gear,West,Nevada,Las Vegas
8058,2021-05-28,2021,5,Women's Athletic Footwear,35.0,224.0,7840.0,0.4,Outlet,West Gear,West,Nevada,Las Vegas
8064,2021-06-03,2021,6,Women's Athletic Footwear,27.0,41.0,1107.0,0.46,Outlet,West Gear,West,Oregon,Portland
8070,2021-08-20,2021,8,Women's Athletic Footwear,28.0,136.0,3808.0,0.45,Outlet,West Gear,West,Oregon,Portland
8076,2021-08-26,2021,8,Women's Athletic Footwear,26.0,140.0,3640.0,0.47,Outlet,West Gear,West,Oregon,Portland
8082,2021-09-01,2021,9,Women's Athletic Footwear,20.0,149.0,2980.0,0.49,Outlet,West Gear,West,Oregon,Portland
8088,2021-09-07,2021,9,Women's Athletic Footwear,27.0,182.0,4914.0,0.49,Outlet,West Gear,West,Oregon,Portland
8094,2021-09-13,2021,9,Women's Athletic Footwear,29.0,192.0,5568.0,0.49,Outlet,West Gear,West,Oregon,Portland
8100,2021-09-19,2021,9,Women's Athletic Footwear,32.0,201.0,6432.0,0.55,Outlet,West Gear,West,Oregon,Portland
8106,2021-09-25,2021,9,Women's Athletic Footwear,38.0,158.0,6004.0,0.54,Outlet,West Gear,West,Oregon,Portland
8112,2021-10-01,2021,10,Women's Athletic Footwear,41.0,135.0,5535.0,0.55,Outlet,West Gear,West,Oregon,Portland
8118,2021-10-07,2021,10,Women's Athletic Footwear,30.0,145.0,4350.0,0.54,Outlet,West Gear,West,Oregon,Portland
8124,2021-10-13,2021,10,Women's Athletic Footwear,50.0,160.0,8000.0,0.52,Outlet,West Gear,West,Oregon,Portland
8130,2021-10-19,2021,10,Women's Athletic Footwear,44.0,190.0,8360.0,0.56,Outlet,West Gear,West,Oregon,Portland
8136,2021-10-25,2021,10,Women's Athletic Footwear,28.0,23.0,644.0,0.43,Outlet,West Gear,West,Oregon,Portland
8142,2021-10-31,2021,10,Women's Athletic Footwear,28.0,17.0,476.0,0.42,Outlet,West Gear,West,Oregon,Portland
8148,2021-11-06,2021,11,Women's Athletic Footwear,32.0,8.0,256.0,0.44,Outlet,West Gear,West,Oregon,Portland
8154,2021-11-12,2021,11,Women's Athletic Footwear,36.0,24.0,864.0,0.38,Outlet,West Gear,West,Oregon,Portland
8160,2021-11-18,2021,11,Women's Athletic Footwear,42.0,34.0,1428.0,0.4,Outlet,West Gear,West,Oregon,Portland
8166,2021-11-24,2021,11,Women's Athletic Footwear,43.0,53.0,2279.0,0.47,Outlet,West Gear,West,Oregon,Portland
8172,2021-11-30,2021,11,Women's Athletic Footwear,39.0,56.0,2184.0,0.47,Outlet,West Gear,West,Oregon,Portland
8178,2021-12-06,2021,12,Women's Athletic Footwear,43.0,62.0,2666.0,0.46,Outlet,West Gear,West,Oregon,Portland
8184,2021-12-12,2021,12,Women's Athletic Footwear,32.0,53.0,1696.0,0.41,Outlet,West Gear,West,Oregon,Portland
8190,2021-12-18,2021,12,Women's Athletic Footwear,40.0,34.0,1360.0,0.38,Outlet,West Gear,West,Oregon,Portland
8196,2021-12-24,2021,12,Women's Athletic Footwear,43.0,60.0,2580.0,0.46,Outlet,West Gear,West,Oregon,Portland
8202,2021-12-30,2021,12,Women's Athletic Footwear,40.0,53.0,2120.0,0.45,Outlet,West Gear,West,Oregon,Portland
8208,2020-01-05,2020,1,Women's Athletic Footwear,34.0,90.0,3060.0,0.41,Outlet,West Gear,West,Oregon,Portland
8214,2020-01-11,2020,1,Women's Athletic Footwear,30.0,85.0,2550.0,0.41,Outlet,West Gear,West,Oregon,Portland
8220,2020-01-17,2020,1,Women's Athletic Footwear,41.0,93.0,3813.0,0.41,Outlet,West Gear,West,Oregon,Portland
8226,2020-01-23,2020,1,Women's Athletic Footwear,40.0,90.0,3600.0,0.41,Outlet,West Gear,West,Oregon,Portland
8232,2020-01-29,2020,1,Women's Athletic Footwear,47.0,105.0,4935.0,0.46,Outlet,West Gear,West,Oregon,Portland
8238,2020-02-04,2020,2,Women's Athletic Footwear,47.0,145.0,6815.0,0.45,Outlet,West Gear,West,Oregon,Portland
8244,2020-02-10,2020,2,Women's Athletic Footwear,46.0,140.0,6440.0,0.42,Outlet,West Gear,West,Oregon,Portland
8250,2020-02-16,2020,2,Women's Athletic Footwear,42.0,152.0,6384.0,0.42,Outlet,West Gear,West,Oregon,Portland
8256,2020-02-22,2020,2,Women's Athletic Footwear,43.0,124.0,5332.0,0.35,Outlet,West Gear,West,Oregon,Portland
8262,2020-02-28,2020,2,Women's Athletic Footwear,43.0,119.0,5117.0,0.33,Outlet,West Gear,West,Oregon,Portland
8268,2020-03-06,2020,3,Women's Athletic Footwear,43.0,132.0,5676.0,0.35,Outlet,West Gear,West,Oregon,Portland
8274,2020-03-12,2020,3,Women's Athletic Footwear,40.0,166.0,6640.0,0.36,Outlet,West Gear,West,Oregon,Portland
8280,2020-03-18,2020,3,Women's Athletic Footwear,26.0,96.0,2496.0,0.34,Outlet,West Gear,West,Utah,Salt Lake City
8286,2021-03-19,2021,3,Women's Athletic Footwear,28.0,128.0,3584.0,0.49,Outlet,West Gear,West,Utah,Salt Lake City
8292,2021-03-25,2021,3,Women's Athletic Footwear,25.0,124.0,3100.0,0.56,Outlet,West Gear,West,Utah,Salt Lake City
8298,2021-03-31,2021,3,Women's Athletic Footwear,20.0,128.0,2560.0,0.56,Outlet,West Gear,West,Utah,Salt Lake City
8304,2021-04-06,2021,4,Women's Athletic Footwear,20.0,179.0,3580.0,0.54,Outlet,West Gear,West,Washington,Seattle
8310,2021-04-12,2021,4,Women's Athletic Footwear,29.0,198.0,5742.0,0.56,Outlet,West Gear,West,Washington,Seattle
8316,2021-04-18,2021,4,Women's Athletic Footwear,32.0,196.0,6272.0,0.61,Outlet,West Gear,West,Washington,Seattle
8322,2021-04-24,2021,4,Women's Athletic Footwear,32.0,162.0,5184.0,0.59,Outlet,West Gear,West,Washington,Seattle
8328,2021-04-30,2021,4,Women's Athletic Footwear,40.0,136.0,5440.0,0.57,Outlet,West Gear,West,Washington,Seattle
8334,2021-05-06,2021,5,Women's Athletic Footwear,30.0,131.0,3930.0,0.6,Outlet,West Gear,West,Washington,Seattle
8340,2021-05-12,2021,5,Women's Athletic Footwear,38.0,157.0,5966.0,0.62,Outlet,West Gear,West,Washington,Seattle
8346,2021-05-18,2021,5,Women's Athletic Footwear,44.0,176.0,7744.0,0.6,Outlet,West Gear,West,Washington,Seattle
8352,2021-05-24,2021,5,Women's Athletic Footwear,22.0,23.0,506.0,0.43,Outlet,West Gear,West,Washington,Seattle
8358,2021-08-10,2021,8,Women's Athletic Footwear,24.0,113.0,2712.0,0.54,Outlet,West Gear,West,Washington,Seattle
8364,2021-08-16,2021,8,Women's Athletic Footwear,23.0,116.0,2668.0,0.61,Outlet,West Gear,West,Washington,Seattle
8370,2021-08-22,2021,8,Women's Athletic Footwear,15.0,116.0,1740.0,0.6,Outlet,West Gear,West,Washington,Seattle
8376,2021-08-28,2021,8,Women's Athletic Footwear,26.0,165.0,4290.0,0.61,Outlet,West Gear,West,Washington,Seattle
8382,2021-09-03,2021,9,Women's Athletic Footwear,31.0,210.0,6510.0,0.6,Outlet,West Gear,West,Washington,Seattle
8388,2021-09-09,2021,9,Women's Athletic Footwear,36.0,196.0,7056.0,0.67,Outlet,West Gear,West,Washington,Seattle
8394,2021-09-15,2021,9,Women's Athletic Footwear,37.0,140.0,5180.0,0.64,Outlet,West Gear,West,Washington,Seattle
8400,2021-09-21,2021,9,Women's Athletic Footwear,44.0,105.0,4620.0,0.66,Outlet,West Gear,West,Washington,Seattle
8406,2021-09-27,2021,9,Women's Athletic Footwear,26.0,98.0,2548.0,0.67,Outlet,West Gear,West,Washington,Seattle
8412,2021-10-03,2021,10,Women's Athletic Footwear,36.0,135.0,4860.0,0.67,Outlet,West Gear,West,Washington,Seattle
8418,2021-10-09,2021,10,Women's Athletic Footwear,52.0,193.0,10036.0,0.63,Outlet,West Gear,West,Washington,Seattle
8424,2021-10-15,2021,10,Women's Athletic Footwear,25.0,30.0,750.0,0.33,Outlet,West Gear,West,Washington,Seattle
8425,2021-02-17,2021,2,Women's Athletic Footwear,36.0,94.0,3384.0,0.37,Outlet,West Gear,West,Washington,Seattle
8431,2021-03-16,2021,3,Women's Athletic Footwear,42.0,114.0,4788.0,0.35,Outlet,West Gear,West,Washington,Seattle
8437,2021-04-17,2021,4,Women's Athletic Footwear,41.0,90.0,3690.0,0.35,Outlet,West Gear,West,Washington,Seattle
8443,2021-05-18,2021,5,Women's Athletic Footwear,39.0,107.0,4173.0,0.34,Outlet,West Gear,Midwest,Indiana,Indianapolis
8449,2021-06-17,2021,6,Women's Athletic Footwear,66.0,196.0,12936.0,0.37,Outlet,West Gear,Midwest,Indiana,Indianapolis
8455,2021-07-16,2021,7,Women's Athletic Footwear,59.0,186.0,10974.0,0.33,Outlet,West Gear,Midwest,Indiana,Indianapolis
8461,2021-08-17,2021,8,Women's Athletic Footwear,64.0,147.0,9408.0,0.33,Outlet,West Gear,Midwest,Indiana,Indianapolis
8467,2021-09-18,2021,9,Women's Athletic Footwear,44.0,78.0,3432.0,0.37,Outlet,West Gear,Midwest,Indiana,Indianapolis
8473,2021-10-17,2021,10,Women's Athletic Footwear,40.0,120.0,4800.0,0.35,Outlet,West Gear,Midwest,Indiana,Indianapolis
8479,2021-11-17,2021,11,Women's Athletic Footwear,47.0,170.0,7990.0,0.34,Outlet,West Gear,Midwest,Indiana,Indianapolis
8485,2021-12-16,2021,12,Women's Athletic Footwear,58.0,204.0,11832.0,0.34,Outlet,West Gear,Midwest,Indiana,Indianapolis
8491,2021-01-12,2021,1,Women's Athletic Footwear,30.0,170.0,5100.0,0.37,Outlet,West Gear,Midwest,Indiana,Indianapolis
8497,2021-02-24,2021,2,Women's Athletic Footwear,28.0,64.0,1792.0,0.41,Outlet,West Gear,Midwest,Indiana,Indianapolis
8503,2021-03-23,2021,3,Women's Athletic Footwear,38.0,78.0,2964.0,0.39,Outlet,West Gear,Midwest,Indiana,Indianapolis
8509,2021-04-24,2021,4,Women's Athletic Footwear,32.0,68.0,2176.0,0.42,Outlet,West Gear,Midwest,Indiana,Indianapolis
8515,2021-05-25,2021,5,Women's Athletic Footwear,33.0,85.0,2805.0,0.38,Outlet,West Gear,Midwest,Indiana,Indianapolis
8521,2021-06-24,2021,6,Women's Athletic Footwear,61.0,184.0,11224.0,0.41,Outlet,West Gear,Midwest,Indiana,Indianapolis
8527,2021-07-23,2021,7,Women's Athletic Footwear,65.0,187.0,12155.0,0.42,Outlet,West Gear,Midwest,Indiana,Indianapolis
8533,2021-08-24,2021,8,Women's Athletic Footwear,52.0,136.0,7072.0,0.39,Outlet,West Gear,Midwest,Indiana,Indianapolis
8539,2021-09-25,2021,9,Women's Athletic Footwear,37.0,70.0,2590.0,0.4,Outlet,West Gear,Midwest,Indiana,Indianapolis
8545,2021-10-24,2021,10,Women's Athletic Footwear,31.0,101.0,3131.0,0.37,Outlet,West Gear,Midwest,Indiana,Indianapolis
8551,2021-11-24,2021,11,Women's Athletic Footwear,36.0,144.0,5184.0,0.39,Outlet,West Gear,Midwest,Indiana,Indianapolis
8557,2021-12-23,2021,12,Women's Athletic Footwear,51.0,176.0,8976.0,0.39,Outlet,West Gear,Midwest,Indiana,Indianapolis
8563,2021-01-19,2021,1,Women's Athletic Footwear,21.0,136.0,2856.0,0.42,Outlet,West Gear,Midwest,Indiana,Indianapolis
8569,2021-02-11,2021,2,Women's Athletic Footwear,16.0,93.0,1488.0,0.42,Outlet,West Gear,Midwest,Indiana,Indianapolis
8575,2021-03-10,2021,3,Women's Athletic Footwear,20.0,75.0,1500.0,0.42,Outlet,West Gear,Midwest,Indiana,Indianapolis
8581,2021-04-11,2021,4,Women's Athletic Footwear,14.0,75.0,1050.0,0.45,Outlet,West Gear,Midwest,Indiana,Indianapolis
